wallet,roi,trading_frequency,activity_level,portfolio_volatility,sharpe_ratio,historical_loss_ratio,balance
5As9dwLyv8RnYEKYbU3EpFczVjNMX4iP2XWzyjcDomF9,-0.12785427557533793,50,15837588966,0.026044069492226644,0.06691544572144657,0.56,0.733538245
dtmhJGDWnfG5R48hbBDBQ6YvSEaLkAdC726Hp4CTC1Y,-1.0174577069655917,50,15917579874,0.026676223472161635,-0.004515356077733657,0.46,0.061692548
AxbximzPo9Muis7PyBjsajdsHKHHEzwCU66aMqy9pmR2,-0.0571965812594524,50,15907832898,0.026887569677540104,0.17462485669727063,0.7,9.065522027
7VJ29jh3JBwTDvRmrCQJtPPCUxL1Rg7jYzFR2npB5nY6,0.0,50,15807463926,0.029067353519287308,-0.039199681343856034,0.42,0.0
DkNYkjqY2mN9EM3c6xowLkjqNCQ8NCgfBggX38RTwfcS,0.0012739580675066985,50,15934882431,0.029405237082964452,0.053846390310402885,0.48,23.601262538
3Dp2NyiSx5Vc4b4jS6trW6Dh8RfDrmMiJ2KX2nP7pYKk,-0.593028602947649,50,15855329854,0.03083799787008549,0.008514058095440025,0.52,0.083913133
8MqRTAQnjhDYH7TWS1b1DjFog4CLZfySWE5cZeotG2VW,-0.014192326231547269,50,15936014925,0.02996119906709448,-0.003324584655425915,0.56,10.0
FyRknRUhWPg1NFmqK44PSsYcRD77X4iYw3d16eYrc5EW,-0.0012328367785786895,50,15838315913,0.026032203562912914,0.22278275576373205,0.52,54.105872805
hnu5iBK8UoHb51UFsH1RYTUAYdrhjHvV5YMTf9T1CYN,-0.0019898451499394234,50,15936025444,0.02832496962438364,-0.1328530929259682,0.56,16.323507211
GuiU6MpLahPHSHYcsfSRjwLUm1AtZ9zP2eiLAkJMBjg,-0.0032470151455116277,50,15935934617,0.027150570234370865,-0.08462512004603741,0.48,1.047849362
JDTLy299R3DTVTaWoxd721pg5ojLi7iXk8mvLN3vmHYD,0.01095924227702284,50,15780616640,0.02931995139347918,0.31673300164478446,0.44,28.510157844
F8t6j8nDYmffowhP3dCUjJn7PVYg4QsTwoHir7vhkJH3,0.012721686194971885,50,15923498044,0.025474879341169432,-0.09254821882387317,0.46,0.327814345
41rLhKAV7XQ33TKahnc6nCuCjaUpyadoxMq9qxPNTfgH,-0.37902893194487247,50,15912689557,0.026302916511883424,0.006307588684845368,0.64,0.816312585
9tNPBqwTVH5kMJCWPc3bkSAPRqfCRbvAt1RfDJHRQmfG,16.25633582100157,50,15804593557,0.028194823394031215,0.03728317103248856,0.32,0.038403467
4KC79pbkUmDHsD3gCPAc8GonVesuRZLtoLUnt3Kba79D,0.18111346859837454,50,15931455952,0.02745993881328372,-0.2525162711184525,0.4,1.538217969
8exQbheqQkn1uu1RxBmUxcEETGaRoLzMedxMYmvupPik,-1.2887213594628955,50,15766565347,0.029710347357724032,-0.006842980575923654,0.56,0.088678191
JD38n7ynKYcgPpF7k1BhXEeREu1KqptU93fVGy3S624k,-0.00028794793166640254,50,15936033526,0.03152924794138025,-0.2139782842489978,0.5,196.440545841
Ahw2RPQd1VRDYHx2KWzyqHWUepdeU5XWSUc59NyaaaCB,112.55692891115955,50,15762289442,0.02953444937628285,0.04109103226101813,0.46,0.001242196
GNZQjGsSmTeP4oNq5KLRdHhQinvwvMLuK1unLz7hUUKB,-0.0002487545884296622,50,15923500162,0.027051499861770845,-0.12500593827024,0.6,734.578785195
2mznuX9T6jjbeKGKdEgBXBiZfdobWk12caUQnH8D5S5S,0.00041249481494703,50,15918392066,0.02923884567965509,0.14941849923136272,0.44,385.685430311
786wMAMUWNf2g6FeTd3LTf6Tpg3VGFB2993z3M77ss1o,0.28322151134688417,50,15865920486,0.02887746730585276,0.10714800747471037,0.46,0.509427292
ABfrkq3rTbJC5J5tA2PsxrUYf2xjt5bwcYt7TDQwinJ3,-7.185541865104285,50,15746087310,0.030754823110745518,0.21654446381752473,0.52,0.01396176
EpnevSpsspYk8tfN6z3hXuiaUs5MJQu2am8vrupghG2R,-110.04944576266877,50,15877827236,0.02946394026747553,-0.13665789100056275,0.6,0.003348099
E8bTgCfQLMSrJ6wPaq3GsRaGopzNzGL7RPCUYqRUHSFM,0.0001334799996201969,50,15935909020,0.0287825025885519,0.2572417634072314,0.38,2336.317779627
4hSXPtxZgXFpo6Vxq9yqxNjcBoqWN3VoaPJWonUtupzD,0.0016470644024375349,50,15934619937,0.030972060372143,-0.15867778885823522,0.44,55.641425057
Y7X5LRNpid4AodgGLpPqKwhCxAv17GesS7vS1esoXHe,-4.208653122633413,50,15906279607,0.028376816292720965,-0.03230449728187196,0.52,0.005437274
HK1jvrL1gWPaBgU7Cw33KwizntRBBpqopvJnpr1AKttK,0.0,50,15849886587,0.031088869382122675,0.0002137178982779739,0.5,0.0
DNiqnQoTryqS5rjPTHjCRoCJEdWz9HLsFY6jVwbeTtkD,-12.007256434052147,50,15828839175,0.027078485197483234,0.05364530481314167,0.6,0.033956022
5FSnzdBs2nM4LZJuvCFNX7E22gsMaJVKCGihv5FQXySd,0.0,50,15772680440,0.030874690818875162,0.12744757862416867,0.52,0.0
CoPSQTdngXHdx4hCdZgkRoE41Ys3tKBH7QsT7r7uemN2,4.942164158282936,50,15795673432,0.02968678492420444,-0.07556975236195655,0.46,0.009735545
AoKuruNJxobLxeXxyH9L35aW2wv2bpDXAFW6rGKEsAb1,-0.0005164862322787992,50,15884129053,0.02830382077188265,-0.04659842890656815,0.5,130.561527623
6gwffpBTHpKeNekLDdPmPJNz4t7tq6sV43Ajw3sEo7LM,0.5695975956243805,50,15898777627,0.027433818501718634,0.28781410978804384,0.46,0.256772175
D5wZZaUGpqPdNMR3bDE6mSvsE6JgaPuDc3gKv1DdhtUQ,0.0,50,15755703985,0.02391178312426996,-0.18747260629895285,0.56,0.0
7asAaHA59WRzgr1pZeeVzYRH3MTEnGERaLEZtbPyh4fE,0.0,50,15850119948,0.02321400849209158,0.1764756769466571,0.48,0.0
Ar5aQeSrojCLQbWNFwyazSGGAV1fu5SXeJyMaX4Hauso,0.002891183025716229,50,15935555522,0.029284312087976407,-0.08871990334730802,0.4,73.428020725
rp8ntGS7P2k3faTvsRSWxQLa3B68DetNbwe1GHLiTUK,0.00038690927374978684,50,15935733683,0.026555618000674165,0.09353288730164847,0.44,408.042424461
EZPiHpzWwBbJ73nwc7A9jSFiKjtPbrRrWzSKoZbfvCJW,-12.20519111260002,50,15929062690,0.028758188928105666,-0.09423017653521656,0.48,0.007560044
4nHj98E4gqm6TvnN7RKJVvJYBMFWDojngtTQB1rbQwoH,0.03743656820408795,50,15905201764,0.02690350969480949,0.30463213348714424,0.38,7.74111561
HdQjMTH7J9jQWDx6H8uJNN2cnH23F9yUKf3zinJEasn9,-0.15476138471452713,50,15762717927,0.031311357151751235,-0.20963179372840873,0.58,1.154658863
9PWrUt1F6S9rDrQvFcjAin3C9k3MEVNhpFrY1ntJqdM8,-19.901618543745734,50,15916809769,0.029818948800834466,-0.15637313369326525,0.56,0.00796652
GNgQf2EkeZNKdYdAXk7h2nD5AYbGDHHrRmwrMJzSmm6J,-0.6115820847264575,50,15866900751,0.028836692891025355,-0.2028792566185696,0.52,0.220366672
5RkWDxsjE5YPjToHCBCrrTudXbmwuwzbThM4rhequJUU,0.346686434379222,50,15858951052,0.029595436455710823,-0.14423989887649702,0.44,0.471393821
2YQngRz1oMFraYoci7bsEFr7JkcLBVAvoytbiq6MdXEQ,0.0004909262668329322,50,15894131512,0.026234107428310616,-0.009979349068649494,0.4,904.195608064
4tKaF3zxHcCQcZZ61SVRgZ9wJhmPc7ZupNrmnu5eePRt,3.1609595331245375,50,15862243381,0.02573333834555206,0.3196149663246407,0.34,0.161684353
LR2sc3cjdnAoRp9zdn36Sd4GvBgv8BzawuSWn7sqs4Y,-0.002393996895331185,50,15925748555,0.03113249966506073,0.05749302856511984,0.42,36.618451516
DMpRWjbhCAyVTLkbWimA7V4VDKnxngXh3mS8WUXT1bNg,-0.5337705383435106,50,15812549849,0.028102220226034272,0.07399073998666976,0.58,0.472885943
7r6qHRHAs5C4oANqzwWqXR9gZzAY87b5Vf41TRtQzPoB,0.6403517854064248,50,15931791420,0.028844055222066782,-0.16444392024640037,0.48,0.162587194
2w3oPq7As3bQ1YW9EDy4Tan2w36BPtrFvcq2jrbTgztm,22.404698382169027,50,15769320187,0.026211718220118085,-0.1387297048491987,0.48,0.002889462
DrKT32zLagTJhv2SmNVFiPFS5rdLbGizeBbU8skwRHHg,0.43619174330284943,50,15881072048,0.03123634143626327,-0.17498136327119004,0.48,0.259706283
8tLWh1vbHHdqFFbuqoyus7Ks1wRwMKj4tvNF8rzf8NeU,4.186399842687506,50,15807033156,0.027508182716405916,0.004966472731910228,0.5,0.020668467
AJMo1oGdoCHtknLRzEpkcLYtpGWLXUS9377Hz5YDhZnf,14.114870958187955,50,15917405714,0.026528743909372102,-0.13325628486473848,0.52,0.013709088
7rQEBBmaFRRxpgHCxJmBy6vo5EM9Xiq6NUERJTbPdwkL,-4.059370793195699,50,15884361001,0.027738605817682165,0.26411240026257976,0.5,0.036858912
5YET3YapxD6to6rqPqTWB3R9pSbURy6yduuUtoZkzoPX,0.0011996923755740543,50,15936033105,0.029059307092650262,-0.12369447865516482,0.42,293.125265265
DmrScK59xm9AKbMMKJ3JsWFz9Vs8SD9fUB9e8SGrt9xt,112.55590995350548,50,15836767948,0.03098990679534234,-0.014499606459680044,0.38,0.000891082
A5txdfoC1mm6er9gS9CACLvd2HMp5eLHCLf5NUcWZDdH,0.0,50,15759374083,0.03126265690585997,-0.17552296023189218,0.6,0.0
9ibTSCpbjHL6NWhQSA85rDrom7Xu76JPow2C26an3ShQ,-2.4217635458927584,50,15914759130,0.02968755877617711,-0.09891985301439958,0.54,0.033694869
E53KLcUR5dBkJqtDSRMfU1TEqRLuo5vXqr7VnmwU1cqs,92.73483695686758,50,15927937734,0.031966199059003005,-0.02174888438926504,0.44,0.001006221
EXnEPNQYdhEhAK71ACwpFakpQA7k1qzsJAXNir2RXzjh,274.8700550452327,50,15927254165,0.027997430585490795,-0.017364308863318294,0.42,0.000995002
6yZaexRwbQKDXHa9ckKzisPXde89SesSdfZAfsE2yBwj,-331.04395562565514,50,15927257341,0.02804648832277544,-0.22616713866873403,0.56,0.000995001
2USzGz6VPiLyoudrGHesEzRua5WHcp6zRN9FEw2UU2yd,-19.165744428722842,50,15924051400,0.032727210389919506,-0.012961254285790069,0.5,0.000995201
KANYEsXAntLxYUE6GtPJ5CahFGpEbaSbd5xhNFYbvq3,-4.140451368027641e-05,50,15935632300,0.030766740312529125,0.07255199967341981,0.52,1944.558834284
7xUcEAVhMYueDe4Ro4TozZEqgsxHiL4sy1dP3NX5HFie,2.302885761221504,50,15906729666,0.02734632156718278,0.22984276417431979,0.44,0.063726266
D5fjvNy8anvDfg4QeTNHF3nTgCrvTej2TTih76pHWJnE,-99.80274730530353,50,15923280400,0.02982339676280543,-0.08949171659028686,0.54,0.000995001
9cappJFwtTBtjB8SetTNK75EoZPYpLDaBxLxhixG89AK,0.3891480942990247,50,15905710711,0.025795084526074076,-0.17718615965424386,0.5,0.341847153
8b6iz5WbnfXyDbdEXGeWYSMGGgqc68f2QrXGoFX8bgi9,0.0,50,15871462058,0.029201119243959232,0.12004337891807591,0.48,0.0
WnJrqWQQTQ2UTvFN19EVh2u2KvqhoHm2X9rUyiMBtuJ,-0.647630121154328,50,15764220074,0.030040703840971402,-0.005080624090567885,0.54,0.100315271
CN4AG1iqQeLaZrQB2qsfJaAQgUBHeSXUK6UvC31n77UJ,-0.007922668367983653,50,15936009451,0.02822751782921974,0.13370475529027004,0.58,24.631076829
u6gu1qWUePFi8L4XDtwwQhYfuBtRxwToUvXMeQGEDD3,0.03345879883212627,50,15785659470,0.02750577940987996,-0.2992014528182451,0.48,4.433574857
8MqRTAQnjhDYH7TWS1b1DjFog4CLZfySWE5cZeotG2VW,0.002747468162471126,50,15936021693,0.029939157136910224,0.01400462802315676,0.48,10.00105792
oQzw1owzS6AYcfk33UpWEoTknCi6Ja78oEsd214Yvwc,4.083188336479893,50,15907162179,0.029351865534582255,-0.029660098620845142,0.48,0.015781092
4EU45Uz9Q9pTqUr2TPheVbbavMr6GwWz4DkgG62iRZwf,-0.01709810532976562,50,15902927390,0.02814789285208789,0.22453706854500577,0.5,8.740991387
A5fD9uXKZN4BWtD3PBNfecj3nvCf9SS3fUfHpnXbimc8,-0.2215078069185334,50,15885842806,0.030326489667030818,0.3366667399823607,0.54,1.002458746
8XJoLuYL6HrrDL6soUMXvK4D99KkA8469TJYMoGkmjhL,-0.50740693165273,50,15924651713,0.02911963147209452,-0.07018020058245476,0.52,0.561341426
Dy4H6oC1nWsTJfkdfCaW4TjELW4X3rvgm2FaVFrR8mp3,15.163189912368018,50,15758932488,0.03071633769599429,0.05356706635801039,0.4,0.016510615
Hoko9yYRfo6bF2twi3c51LX8CLA8tUEWq3eD9R91iQVB,0.0007853467404499076,50,15909856604,0.026204127703391904,-0.15037986006322807,0.52,17.472496969
7d4kX2643BuxgLK4UY58ogLv6rg8PTzdyrP35Bnp484D,0.04540929846008938,50,15909082456,0.028421836563097127,-0.15179645707317826,0.34,10.149734385
4BaAMdZdznarzQjkpxmDhudn7L4c7iikEGswZTxiQ87m,-2.083025590144623,50,15842714509,0.03024040256684879,0.16762402083196487,0.54,0.049349306
AdXtc2m7PE6GWhpGnN1SepPWCivgAzUQkDcecQUQTVo3,0.6731209636916231,50,15896313141,0.026438426874430303,-0.06029362825682455,0.44,0.236285174
FBfy9Bdasv2YqGz2CzSi1EzyFvLKGJhetTPkmXM5F4aa,0.0039437137605565515,50,15933510073,0.027985916112821026,0.07852899836242881,0.4,86.312865693
AsFtX98nBa9JBWeboZh1xGA1GYcPVBhTgijXgrvcaCkc,0.0009941174938874885,50,15922902103,0.030350846662924435,0.07654528513942993,0.42,114.871503953
DcprzRoZejWT4crBC2w8VYBr8LFfxqxUFXXjbcVvcZq1,0.0,50,15767421921,0.02845051442829004,-0.22184275623906066,0.54,0.0
DhR3pEN5WfH6djt9y5kKDk9QSTszWgfK9MGGQD5eAiWo,-348.48964692628147,50,15924276797,0.025610473731845506,0.16723550907465032,0.58,0.000995001
HBJ81wQBojpcpadmuamq97VkG7joR8V6qr4jR5YPd8Ek,49.9798190735923,50,15660918394,0.027661175146859535,0.16253946685861922,0.48,0.004596171
6vpsXUTyeuWZAEzyqdB1uc62iuRyFxSrnNXquNgrtTJf,3.744399867103688,50,15883279159,0.030289536949188744,-0.09629489672544425,0.38,0.100843296
3BpwdgYovTfT6mrE3Sb7FZ6S1ET53rg4iCWtmMSnpw2m,-28.81778749442178,50,15842581302,0.028092011617881652,-0.003291102790079498,0.5,0.0059113
7WBK3dgGwvn94Z1ErHt3mDW2jWW4pzcKmw1PzKBGUNLL,0.12067062905297667,50,15923256268,0.027085152341671144,0.11517369032051006,0.36,2.536663654
6EAbKtqLrpfVZ2LTZrYowuimPyPSDQqwvPYRD4gEaw3e,-0.0003988122713228624,50,15930819918,0.027436287410190566,-0.08139569461316157,0.48,56.098573736
3GfgGHXYBMA21VjSPFJK3Y2LoxqpERwNujhpExyvHFn4,-1.2360252902230073,50,15877278176,0.028125126665131804,-0.10095651734515619,0.58,0.162338469
H5Kv8t9vcQv2EDnDzJH8YvaWK1XjmM3srPe6jVYd21xR,-256.98283150911914,50,15820766659,0.03544828672850745,-0.07669828111725575,0.56,0.000890882
61akGQZWmorv3PwYPpJtFPdi2kemAzsgRhpJGW1DKNNY,-50.42911246976574,50,15927642081,0.03048068791893575,0.04517735887612357,0.58,0.008960545
FVmWBwguWaPnRXkhvqFYhuSaGN7gy8CGnct6Cdsdfy4u,0.0009342223623817229,50,15933996028,0.028162743108481315,-0.022088716660241585,0.44,86.646072034
Hgo88bxw5QQBxJVtBHDA3NYybPiEWTAgDza4rB4PXm63,-0.695437901222362,50,15843170809,0.02659743241885402,0.0629169149458978,0.48,0.187348338
BsFyq2jLzPGkfyoXRe7nGoEV69n2KwLpp6yaJ1CEV3xR,0.3231521329159581,50,15930077607,0.027729581006791095,0.1139712651630484,0.5,0.048597699
BeKDf4E329HyykQpMAmkUfSh5VthMUQhvv21skE9WUjm,11.109229295712105,50,15866551480,0.02997966833671896,-0.03613429429264456,0.54,0.01702236
FDhhHwhbzsdP1wwT5K99Jeb5rsuq5oSB5jByhxDSEsdf,-0.3478827866925107,50,15809633272,0.02753918874508418,-0.0021129753504574218,0.54,0.515742652
3eMuptR8e637cSjTSLcrkesy286LzTvhSSWL1wq7rWCH,0.14118028937315993,50,15930444216,0.027971705374476248,-0.16622218020479654,0.42,1.911413371
HDvVCcC7ajJCEnmRCLSrzASWaVxvcGbpX1FPYGzgVTXi,-11.134075947923188,50,15819661567,0.027961368442439412,-0.3047971056369195,0.56,0.011593095
82bVE4oRV7voeRWs6zbxeMYgwT9vAfYypNzHVqdz4kWb,-0.04052579690999139,50,15928205764,0.028767367497754433,-0.1211684075425493,0.54,5.503503889
Good1aBUcGwGgfrLB4HbBKS5ZPWajpn8Hf3qGnTpdYWM,0.2150999959508126,50,15760298491,0.02968503705810304,0.054109654499133394,0.42,1.228499756
HD8muJsAPF3jErHRjXYfMVSLqRS681zJjcHG97bP1CGi,0.0,50,15897169429,0.028902859070322518,-0.08859300576274552,0.64,0.0
EN9cfoi6Lpz5pUf1paii1ZJZvAMya4ZgNXm9sM4g1sDP,0.0,50,15859876243,0.029844646394113078,0.02922234051407449,0.42,0.0
GUn8TXVcNFhB522qXjozFKdsiY8nozWRMeTyBMopCMtJ,0.0,50,15886181847,0.03036802366587437,-0.03592573492969828,0.44,0.0
GH7nyfHDm1v9K73budh2tJtSQrvADmtkRzGANekGMH9A,-30.01657963535168,50,15895220101,0.026252056754711,-0.14804697201350533,0.54,0.006015297
BxCF1m15GC2Akzg3mGREHWQQbmutMcn4RAK8HyPARBSA,-5.883399194451913,50,15787330056,0.029303670554386284,0.0685879153515004,0.44,0.007530997
8LwyaJjtyqSREZ3iThFgfVCw6PgYkFA2qytnbGRzkJbX,-0.1570293547618012,50,15723019914,0.0262942892208027,-0.09512982254322036,0.58,1.334508157
HzNtkV7huNFEk33bA3Bt7hArDpjX4aDDwdfv87Hw7Gvd,24.27004803480178,50,15898136762,0.027702312352363537,0.09031287157800896,0.44,0.009543389
HaTcPYFX5AKUQdHwmNhPiFRhhWCQFTzbvdzYDxcekP4N,-0.6449951105146682,50,15911097521,0.029849917525953146,-0.27062253271288084,0.48,0.021780542
9HMP2kW9VeL7o4ccRdpZVPsKL9PpcVDnAZH27pSKDyBm,1.796217718634045,50,15872386032,0.026738602228288173,0.2273795678769308,0.44,0.059076559
6VNzaCFZYdW8F5NgJTkE8e53RLXmkzLKfiUBDrdTzEh2,-11.261435004529956,50,15929512641,0.03087165799234198,0.12857831396315608,0.56,0.009570594
497kWhSRz5jnk8ZqkTdxnUC4B4jFMnCisbYaJfZo91QA,0.0,50,15757309631,0.02674708606370595,-0.1821454628504701,0.5,0.0
99P53CaVbijCAJ1GCHWi6ZiZewRU4PVfe9WQ6Ca8cE7G,7.809618124647738,50,15841082109,0.026224051781591557,0.0595114307404446,0.36,0.081728254
6cHXmJDrxPLJPxNvRY3MZtsWHrJWSEBDrvvzHVviwean,0.0,50,15859244806,0.03257276489224234,-0.09774803825596386,0.6,0.0
34HkH1CyqH1qbEscnk3gFaBvCA6SuuWf9UHwzUzkQsye,-0.030374661180689055,50,15844978583,0.030803451585932017,-0.11152016778908667,0.54,5.578139495
4Vjr2VoUUTYKBy8Y7LxXjJGd9QrRbqr1ngEVBeqE9UpE,28.143038271815712,50,15916842901,0.02760425439302085,0.014883997001509882,0.52,0.005051841
8u9gBcrSjffdJ7gdi9rKAEdAAtwiQTteKp4sKoZW19r4,-2.159220830334668,50,15925157128,0.023393741907687914,-0.17662188262399262,0.58,0.106985568
GLykdQJdERCur4ikkcBWpMuW6UP94Cfbu89GdLQqVdoh,-0.06893121097331181,50,15828206165,0.028978412982822298,0.25182557903121067,0.54,1.14827806
GGtNBthsPiFt8f7LTjBr2aycYTZsgaTmDjZsGADzhatP,-0.01732888573212278,50,15901364185,0.029517074908314477,-0.021749273103183118,0.58,10.433377391
Hy6wYvuY3CRb4SYcT1BSs2gyJXPnnASSDr89nEwhrQtd,103.34638203247806,50,15787309224,0.0313833678386448,-0.1001178739431322,0.48,0.002240002
3tVuhEKp4tE8jCmBDZVkiLnPDKy8qrdPkapW1pnqeJU3,10.5228509437032,50,15928389717,0.03017843907938747,0.0666779008033551,0.48,0.007539245
EGkSh4Kiyh4UeWgmJsWscToJB57dBYpcPLYvUPPGztAu,1.8755916547147495,50,15794644401,0.027874930463901524,-0.033124129558718005,0.48,0.100000002
E1br8TtAxMsnYp6adxfW1qoK9huef5BxwWNoLYmtZqoa,35.63204199736593,50,15911500261,0.026450451748644223,-0.09027643720703854,0.38,0.007868706
H3dErwuSFvJk6xZ3NNLh1ev7Z5V3EJEzTzmVU1yUisgt,377.42686551352836,50,15923644337,0.026718713311444594,0.13467096224360925,0.38,0.000890881
Fm5kKryfezm3zHBPKfKxeqC5stxbewaFvT6FiV5p5NdZ,-0.1834908190995706,50,15906013796,0.02526639357272223,0.16310454069094354,0.44,0.249055238
92sEdCHcrkUpP4rtXbpmJXYE3K6gbFjFqe9TFVJ1pEN3,1.8046950983403007,50,15918797665,0.029634220976511288,0.1804974681697943,0.42,0.074466999
5YET3YapxD6to6rqPqTWB3R9pSbURy6yduuUtoZkzoPX,0.0001522114369592002,50,15936045601,0.029530302143195675,-0.15811775448942267,0.52,293.191329691
71PyUskPqjg6WqxNPqgMUPN8nWHC5DfPpHDbEfrtTthf,3.6046341524904304,50,15900262123,0.028890215560780485,0.040493512190906036,0.48,0.01190193
7CP2n9tokjwyjPj17RyPmUDfcynyddFdvMmdrhyKfviu,1.292342843883415,50,15903162176,0.029631082403934524,-0.047146949098786646,0.44,0.078106781
3Q3nDPaYrwWbmxA1mTiaBdXpgGdU6SQo8jMXNSP4Ww3j,0.11130989483064009,50,15786955826,0.02806116569251341,-0.11919212049155149,0.48,0.393081721
7qJXjVUjhAT2hX4JtcxCmEGbEk1vBUuiLzZKfEh6XHHP,0.0,50,15770373576,0.024347412627250913,-0.24805322436629848,0.54,0.0
G7zHsDDttZ8TQiTgcM33j1tM2gCeduTcbcSq2qfMzKj,0.0,50,15893026611,0.029901937345828092,-0.09171548562069332,0.46,0.0
4YS49W6Fzgu6sc8d4oNuSYFJjwP5NF8jpTTBcfTRfUcx,-4.995966155349377,50,15849737490,0.030236589132598548,0.002554403629231426,0.48,0.004490873
DsPqbcCfNAAPsjk5vmLQ1fQHyqk3X8TQq9pK6ShUqkTU,88.72355887258807,50,15922481808,0.028550813440990013,-0.09014516982980816,0.46,0.004279281
2mrst1zzzKgFVuv3RayEtYf5FdM7PZdr3WCRqqdzWZHw,0.0,50,15800919245,0.029475312246192934,-0.10681546968332971,0.6,0.0
6MNQxPmWjXi6hJH6spW9jiWoesoVCnSyUsNsZLzEqaG,0.24424146171008876,50,15901307728,0.025465472396334746,-0.40666182852591953,0.54,0.349642054
GdinmdUAjjh3AisTRTCTCEfVCyohqonGHSLwTRuekZjU,0.0,50,15800704747,0.029239705083718103,0.027655996234061796,0.56,0.0
4CpjXPCWKCAPGVSrXxb664KZd9zpPAqShqkyxuHe5wLJ,-2.592602352330626,50,15821160873,0.030667020886965428,0.17110770450740417,0.6,0.102741187
4aod7Xw37PcAxB6FGyTJceEMGk8c6XGGoHdsk4AUvnBZ,0.004144603276247601,50,15912550588,0.028824667812439978,-0.31267427697390066,0.5,51.62968468
ASis6kexLhJ4YahdxzNXKymkupJzczoFTUjnTkzwE2BR,-164.24555511145692,50,15884198300,0.026943426930245064,-0.19191606701624003,0.56,0.000890882
57egB2ba1d4KwynAQ1MARogQjFNpizW4Zd5vm2e36JqZ,-2.6359547023085765,50,15794629099,0.02421077363279256,0.2017257179283802,0.52,0.100000002
FYUCjizHQNoQuG7BkDBoPrvW6zx6cWDFE56WunXcnorg,-109.76211915441989,50,15770933476,0.02718982211829288,0.1976566230860324,0.58,0.001465269
JDJQyRweM8kYQMn6sFQc9v7Xk3vHTFh4aa4pN1uUK4S5,-1.6074411935006452,50,15794617097,0.029817177756798263,-0.11920892787328649,0.54,0.099810002
BDzu84TVpqEC883KbxSThgBykFV8JFoc2qhfi3KQVp6J,-9.755078681569058e-05,50,15935969694,0.027366743223016167,0.19808999183163786,0.54,380.116893347
6915xMQBvkdGPEmLJRhxJtZX66tW2SYXepjx8mx5Qysh,1.9502135347333478,50,15926323742,0.03145711992031558,0.1075615044416962,0.46,0.063379167
BqZukqbAV486ouTz8Tj4xeKEJxxrXye3jax9A7uNW3BK,0.0031059030664525107,50,15874541992,0.030723139417047043,-0.33623716547383403,0.48,16.564142265
FeBvtXUHU3XDUvJhERe8phuzbU7gp3EYwtFQhwXuGmV8,0.17360041271055002,50,15794635620,0.032669821533918814,0.07314105920205184,0.44,0.100000002
BgtpwMFUWGd2brAswotqwAbjwLDrAAvjngnCxCX1kWyx,0.29712684345010065,50,15913074148,0.03432615949354004,-0.032322713727476214,0.42,0.970172955
538K15nwHV2TRqh2Vd9nvkxs1rC4MY6YgnuQ1oiFCNc4,-6.278380996452159,50,15783373360,0.02948472963324866,-0.029133364448485816,0.58,0.050000002
5wGu4Pe5P4XTEfHeabf8kQsTzrrQWZkKYGThC6J6h8qe,0.0,50,15747633788,0.02999650439691865,-0.0029888322008310843,0.5,0.0
sh38vAWHMC3yc47vzf2iQcNFsA1ymAg8YxPrBxQLp4A,0.0,50,15750819383,0.02779531011564132,-0.03994444365680703,0.52,0.0
9hWwsp2nBzWafWHjy5b41Mbjafocg2KPSrQwYooWtKnY,-8.069043026699644,50,15749071498,0.028104952978108465,0.1465843828040045,0.62,0.023893457
D2Mvu4RqW3b4GX1kWoYvQp8Bmd36jsBrfrX8pKGeCrmk,-0.0056614278337473595,50,15924871916,0.027480887283810502,0.03159627055379931,0.56,51.288903333
7JpHuMHnMTgytZgNgRBAAEujj4tKATWh9C5QQf1F2UxT,-0.008719378787115624,50,15930304999,0.02761965309614765,0.037932727829032835,0.54,5.649113692
D7HdCQ7oNjBYdpso1BBegKrHhqkXVN1XC77eZRAHVNbN,4.971341555258392,50,15794643195,0.028190228770236404,-0.0935165194544703,0.4,0.100000002
3tA7RcVAYBF1ZaazKbrkZGz8udw7h1nWyFEnpQHitw5s,2.8915968120049778,50,15912488187,0.026461140234465042,-0.22018679026463617,0.46,0.060196885
3v4GRn9iEYHoVsfUZ2fvhYGk6X49oi4XoS3Jjg52Akmc,44.89681739749293,50,15880693485,0.028647180548278636,-0.07067504027759249,0.42,0.00089108
ZG98FUCjb8mJ824Gbs6RsgVmr1FhXb2oNiJHa2dwmPd,0.008598219864027298,50,15936056712,0.027779818723922194,-0.029866775795924994,0.48,11.014150685
5FJ5G93kJ5qPmfSGAswJqVtQXVGi8QUA8SVcUzDATQpW,0.0,50,15865225235,0.026904011722053603,0.08696938027110464,0.54,0.0
2pwNYyuo6EZ1TrZif9GKqNTo86JfowdeqRgZRi7LBQ63,-167.2442080316666,23,7241637792,0.03054680648513323,0.17202796231658452,0.6086956521739131,0.000995003
7ZAePfqRmgR7keNxJ1nP1Az1AXV2CtQcvMqujAVoHxYy,7.404163007737716,28,8815245615,0.02542978665025258,-0.21227030218690535,0.5357142857142857,0.000995003
3hZwHw2ZWWV2Uru4dRZ2gy1zGHhhBCdpu2LyDyGMpx7j,13.206779643918944,29,9130390851,0.02832756041525429,0.2325452042015603,0.5172413793103449,0.000995003
